id,caption,timestamp,ownerUsername,locationName,type,productType,firstComment,likesCount,commentsCount,videoPlayCount,videoViewCount,videoDuration,hashtags/0,hashtags/1,hashtags/2,hashtags/3,hashtags/4,hashtags/5,hashtags/6,hashtags/7,hashtags/8,hashtags/9,hashtags/10,hashtags/11,hashtags/12,hashtags/13,hashtags/14,hashtags/15,hashtags/16,hashtags/17,hashtags/18,hashtags/19,hashtags/20,hashtags/21,hashtags/22,hashtags/23,hashtags/24,hashtags/25,hashtags/26,hashtags/27,hashtags/28
1956948761251340477,"Cuando hablas de alguien y esta persona aparece, le dices ""speak of the devil"". ... Ustedes me dicen que es ""hablando del rey de Roma"" en español. ... Ejemplo:
-Where is that guy? It's 8pm  and he was supposed to meet up with us here at 7pm. I thought gringos were supposed to arrive on time.
-Hey guys! How's it going?
-Speak of the devil! How is it going?! An hour late is how it is going.
-Well, I got stuck in traffic.
-Traffic? What traffic?! It's Sunday evening. There is no traffic.
-Uhmm, well then... my cousin visited me right before I was going to leave.
-Hey, hey, hey! I am Latino. Don't try to use that excuse on me. We invented it. ... Questions?",2019-01-14 22:54:53,profekyle,-,Image,0,Muy benevolos en argentina decimos hablando del burro  este se asoma,869,51,0,0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1962799711027200069,"QUE significa muchas cosas en inglés

1. Palabra interrogativo QUÉ=WHAT
-¿Qué haces?
-What are you doing?

2. Clausas de QUE=THAT(podemos comernos esto en inglés)
-Le dije que yo era el mejor.
-I told him that I was the best

3. Preposición QUE en comparativo=THAN
-Eres más alto que Shaq.
-You are taller than Shaq. ¿Sabes más traducciones de QUE  en inglés?

Dime abajo.",2019-01-23 00:39:40,profekyle,-,Image,0,@edison_ramos_  tips,946,44,0,0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1953255057240077698,"La diferencia entre LIVE y LEAVE

LIVE con la short i

LEAVE con la long e (igual a la i española pero se pronuncia por más tiempo)

Questions?",2019-01-09 20:40:34,profekyle,-,Video,feed,Hello,820,59,0,0,60.033,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1959885006432392783,"Se ven iguales y quizás piensan que solo son la misma palabra pero de dialectos de inglés diferentes.

Desafortunadamente, no.

ADVISE es ACONSEJAR y se pronuncia con Z al final.

ADVICE es CONSEJO y se pronuncia con S al final.

Ejemplo:
-Profe... give me some some advice to learn English quickly.
‍-I advise you to watch series, listen to music, and read lots.
-Oh my God... you always give the same advice.
-And have you done it?
-...
-Well, if you want, you can pay me $1000 USD and I'll give you this magic paper for learning English quickly.
-Wow, take my money!
-Remember, no refunds. As well, if you have any problems, talk to my Mexican lawyer, Jorge Gonzales.

Questions?",2019-01-19 00:08:40,profekyle,-,Image,0,@andreinawheel Follow this account! He has good advices to improve English skills. :),1136,36,0,0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1952591359265511139,"IN ORDER TO y TO son iguales en muchos contextos. Entonces si ves TO + VERBO y te preguntas ""¿Por qué no es IN ORDER TO?"" Es porque puedes. Porque ajá como dicen los eruditos de la costa de Colombia.

TO es lo más usado.

Ejemplo:
-Why are you going to Canada?
-To learn English.
-To do what?
☺-In order to learn English.
-To learn English.
-Say it again.
-I AM GOING TO CANADA IN ORDER TO LEARN ENGLISH!!!
-Woah, somebody has no patience.

Questions?",2019-01-08 22:37:30,profekyle,-,Image,0,@clallovi,668,36,0,0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1939490093417339232,"¿Cuál es la diferencia entre WORD y WORLD?

Fácil.

WORD no tiene una L oscura. 
WORLD sí tiene una L oscura. (Aplana el frente de la lengua contra la cresta alveolar para pronunciar la L oscura)

Questions?",2018-12-21 20:51:28,profekyle,-,Video,feed,@hernanmedina1,551,24,0,0,60.033,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1947531062754616479,"Estudiar 2 dialectos de inglés al mismo tiempo no es buena idea. Elige una. ¿Por qué? Porque te vas a confundir la pronunciación diferente y los modismos difetentes. Eso me pasa mucho cuando mezclo la pronunciación y modismos de Colombia y México. Me dudo cuando alguien me dice que no se dice así. Es un sentimiento horrible. (Y hay tantos dialectos diferentenes en Latinoamérica. Imáginate cuánto me confundo) Si quieres aprender pronunciación y/o modismos, aprendelos de un dialecto. Eso no significa que no deberías ver Juego de Tronos mientras aprendes inglés americano, solo que necesitas reconocer que es dialecto diferente.

Questions?",2019-01-01 23:13:32,profekyle,-,Video,feed,I would like to learn british English. Could you recommend me some page?,543,39,0,0,59.933,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1951880441623897631,"Unas veces un verbo normal tiene una versión 'phrasal' y no hay ninguna diferencia entre los 2 tipos. 
Normalmente eso no es el caso. Por ejemplo, 'take' es llevar pero 'take over' es asumir. El verbo normal y un de sus versiones 'phrasal' tienen significados completamente diferentes.

Pero con 'cover' y 'cover up' ambos significan CUBRIR. ¿Cuándo usar uno o el otro? Pues, para decir CUBRIR en inglés, puedes usar ambos.

No hay muchas parejas así, pero lo descubrirás de vez en cuando. ¿Sabes otros?",2019-01-07 23:12:43,profekyle,-,Video,feed,"Finish and finish up? I think those are the same... e.g. I have to finish up my homework, or I have to finish my homework.",455,25,0,0,60.033,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1948927274044902592,"Hay una diferencia entre repiticiones aburridas y repeticiomes de contexto. En la mayoría de libros y clases de inglés, recibes un ejercicio de gramática con 10 preguntas. Esperan que domines la gramática de eso. Pero hay un problema. ¿Qué tiene que ver la gramática con tu vida? ¡NADA! En mis clases, repasamos la gramática por responder a mis preguntas sobre historias bien latinas que los estudiantes creen para mi. Así lo que aprende se pega en la mente sin fuerza. Si eres pre-intermedio o intermedio y te gustaría saber más, regístrate para una clase de prueba en https://profekyle.com/es/lessons Las clases grupales virtuales comienzan el 7 de enero. Solo 14 cupos quedan. Para más información, visita https://profekyle.com/es/clases-grupales-virtuales-de-ingles",2019-01-03 21:26:33,profekyle,-,Video,feed,,68,0,0,0,43.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1941890135545422961,"Merry Christmas to everyone. Hopefully you have all behaved and are not on Santa's naughty list. 
Have a good time with your family.

You have my permission not to practice English today.",2018-12-25 04:16:05,profekyle,-,Image,0,4' you too,439,24,0,0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1944565172702480064,"Aprendí hoy del Día de los Santos Inocentes y me parece que es una tradición hispana. On this day you guys play jokes on each other.

Celebramos algo parecido pero el 1 de abril. Se llama April Fool's Day. ¿Realizaste broma hoy? ¿Lo celebras en tu país?",2018-12-28 20:50:54,profekyle,-,Image,0,"Sí se hacen bromas creo que menos que hace unos años, que todas decíamos estar embarazadas ahora ya no lo hacemos pues nadie nos cree jajaaja",548,19,0,0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1948175111094190276,"Un modismo que nos gusta usar para los sabelotodos ingeniosos (como El Chavo, Chillindrina y Quico). Literalmente significa cola inteligente.  Un sabelotodo nerd es más un know-it-all que un smartass porque no dicen cosas ingeniosas o normalmente lo que dicen es verdad.

Ejemplo:
-Man, I feel so tired. -Well, drinking 10 shots of mezcal last night is probably no helping.
-Smartass.

Questions? ¿Hay mejor manera decir eso en tu dialecto?",2019-01-02 20:23:12,profekyle,-,Image,0,@ivmpul,1013,31,0,0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1943251375257661085,"Profe Kyle Live está noche con la madre a las 7:30pm MST. Puro inglés porque mi madre solo habla inglés.

Nos vemos entonces.",2018-12-27 01:21:25,profekyle,-,Video,feed,Que lindo en familia porque queres el pelo lacio si tenes rulos? me gustan,295,22,0,0,19.966,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1938719306474800225,"Si eres pre-intermedio o intermedio y quieres dominar inglés en 2019, haré una clase de prueba de mis clases virtuales esta noche.

Mis clases son para ti si quieres:
-pronunciar como nativo
-ampliar tu vocabulario
-tener confianza cuando hables inglés
-escuchar a nativos problemas

Reserva un cupo en  profekyle.com/es/lessons

La clase es a las 6:00pm MST (Edmonton, Phoenix, Denver)

Nos vemos entonces.",2018-12-20 19:16:12,profekyle,-,Image,0,I missed the class. Will there be other class for starting in January?,145,12,0,0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1938093534454072695,"Una de las mejores frases para demostrar la schwa. What about a pair of shoes? Como puedes escuchar, la scwa se usa para reducir vocales en palabras (of, a) y sílabas. Por hacer eso, podemos hablar inglés más rápido y porque ajá, así es el inglés. Usaré una 'ë' para representar la schwa para que puedas saber cuando la usé en la pregunta.

What ëbout ë pair ë shoes? ‍♂️‍♂️No me preguntes para una lista de palabras con la schwa, se usa con una mayoría de palabras que tienen más de 3 sílabas y con palabras no muy importantes.

Questions?",2018-12-19 22:38:30,profekyle,-,Video,feed,Hola teacher  me cuesta mucho  lo del scwa,412,28,0,1,59.933,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1963490953994346537,"Una trabalengua para los estudiantes de inglés que quieren dominar la B y la V de inglés.

La B inglesa es como una P con vibración.

La V inglesa es como una F con vibración.

La trabalengua es: Betty loves the velvet vest best. **las vibraciones vienen de la garganta** Questions?",2019-01-23 23:39:25,profekyle,-,Video,feed,@tatanparedes00,371,25,0,0,49.833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1949716376768103488,"Escuché una canción mientras hacía ejercicio en la cual  el cantante dijo ""make a killing"". (High hopes por Panic! at the Disco)

Me di cuenta que es un gringuismo que usamos mucho. Significa ganar mucho dinero por hacer algo.

Ejemplo:
-Wow, a pool in the shape of your face, a mansion, two helicopters, a pet tiger and a lamborghini... how did you get so rich?
-I made a killing selling magic dancing shoes to gringos.

Questions?",2019-01-04 23:25:25,profekyle,-,Image,0,"Cómo diría ""lista de cosas por hacer"". Hay un idiom para esto. No m acuerdo si se usa bucket, algo así. Por favor, me ayudas?",911,41,0,0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1930043491125861255,"El último día para comprar English for Latinos: Nivel Básico. Para más información o comprarlo, visita https://profekyle.com/es/english-for-latinos-nivel-basico-audio-course Si tienes preguntas, no dudes en contactarme.  A medianoche cierro la tienda.",2018-12-08 19:58:55,profekyle,-,Sidecar,0,Hola buenas tardes quisiera saber si aun esta disponible en curso de nivel básico...,107,6,0,0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1928714773568886892,"‍♂️‍♂️No se pronuncia la K al comienzo de palabas que comienzan con KN.

Muy sencillo. Nada más decir... ¿Preguntas?",2018-12-07 00:00:03,profekyle,-,Video,feed,@lahertha !!!,906,44,0,0,57.933,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1927321519975609120,"Si eres principiante y quieres hablar, escuchar y pronunciar inglés bien. El curso ya está disponible en la tienda. Vaya a profekyle.com/es/english-for-latinos-nivel-basico-audio-course para comprar el curso. Esta es la segunda versión y tiene más de doble el contenido de l primera versión y solo cuesta $49 USD (por ahora). Puedes pagar con PayPal, tarjeta de crédito, Western Union, Bitcoin, Baloto, Oxxo, Servipag, Multicaja, Rapipago, Pago fácil, Cobro Express o Pago de Vale. Si tienes preguntas, mándame un mensaje. La tienda está abierta por 5 días.",2018-12-05 01:57:58,profekyle,-,Video,feed,Profe cada cuanto tiempo tengo que pagar $49,121,2,0,0,41.966,aprendeinglés,cursodeinglés,clasesdeinglés,maestro,principiante,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1928008164358094190,"Algo complicado pero si lo entiendes es poderoso. Preguntas de los nativos tendrán más sentido y oraciones complicadas también. En español la preposición de un verbo siempre va al comienzo de las preguntas o antes de un pronombre relativo (quien, donde, que, quien) En inglés, puede ir (y casi siempre va) al final de la oración/clausa como puedes ver por los ejemplos en la publicación. Esta preposición se llama una HANGING PREPOSITION. ¿Sabías sobre eso?",2018-12-06 00:35:05,profekyle,-,Image,0,Cuales son otras Hanging Prep ! Existen más!?,700,39,0,0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1930847658908279613,"I'm here in Miami, so... why not give you a tour of the place I am staying at?

Estoy aquí en Miami, entonces... ¿por qué no te doy un tour del lugar donde me quedo?

What places did you see in the video?",2018-12-09 22:36:39,profekyle,"Miami Beach, Florida",Sidecar,0,te has convertido en mi profesor favorito  amor bello enséñame más palabras parecidas en pronuncion  porque soy un asco tratando de hablar en inglés,342,18,0,0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1936647458299792654,"La Schwa es la vocal más común de inglés. Es la clave para hablar inglés rápido como nativo y entenderlos bien a los nativos.

La usamos para reducir la vocal en sílabas que no son enfatizadas y palabras sin énfasis como to, the, a, of.

Es super floja. Relájate todo y permite vibraciones de la garganta salir de la boca. Es como meditación, pero la pronuncias por .01 segundos en vez de 10 minutos.

Questions?",2018-12-17 22:46:40,profekyle,-,Video,feed,@zelaya_interpreter,864,48,0,0,59.833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1933064534740569977,"Alguien me preguntó sobre la pronunciación de la palabra FOCUS.

Quizás se ve algo básico pero esta palabra demuestra la importancia de la schwa, la vocal más común del inglés.

En inglés reducimos las vocales en sílabas sin estrés muchas veces. Entonces en FOCUS, no digas la U como una U inglesa ni española. Como demuestro en el video, di la schwa.

La frase del video➡️I can't focus when you are talking like that.

Questions?",2018-12-13 00:15:20,profekyle,-,Video,feed,Me cuesta :(,592,47,0,0,59.766,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1932282950575846791,"¿Estás en casa? ¿Quieres decir a tu amigo gringo que estás en casa?

Pues, no digas IN HOUSE.

En inglés se traduce mejor AT HOME. EN EL TRABAJO se traduce como AT WORK. EN LA ESCUELA/UNIVERSIDAD se traduce como AT SCHOOL/UNIVERSITY. ¿Preguntas?",2018-12-11 22:08:19,profekyle,-,Sidecar,0,666 likes,652,35,0,0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1926535500527430254,"Ay, ay, ay... ESPERAR. Este papasito de un verbo tiene 3 traducciones en inglés. 
WAIT cuando no haces nada porque alguien va a encontrarse contigo o algo va a pasar

EXPECT cuando anticipas con certeza que algo va a pasar.

HOPE cuando quieres que algo pasa.

Ejemplo:
-Who are you waiting for?
-Profe Kyle.
-You are expecting him to come see you at 4am?
-Well, not expecting... more hoping he will arrive. I have an English test today and I told him to fly from Canada and come give  me some tips in person.
-You're paying him?
-No, that's what all teachers should do. 
Questions?",2018-12-03 23:49:10,profekyle,-,Image,0,"Hola profesor, quisiera saber cusndo debo utilizar el looking forward, significa lo mismo que las anteriores? Gracias",960,33,0,0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1934515352924684044,"Si buscas una palabra para llamar a un hombre super sexy, guapo y masculino, puedes usar STUD. Un STUD es un caballo con huevos que da bebes a todas las yeguas. Son super musculosos y obviamente super alphaloma entonces usamos su nombre para llamar a hombres que demuestran estas características. ⚽️⚾️Los hombres latinos pueden usar esta palabra para describir a sus estrellas de deportes favoritas también. Ronaldo, Messi, Vladimir Guerrerp Jr se describirían como STUDS porque son tan buenos. Es un poco como CRACK.

Ejemplo:
-Honey, you are such a stud. -I know baby. Want to know who else is a stud?
‍♀️-Who?
‍♂️-Cristiano Ronaldo, so if you could please stop bugging me, I am trying to watch the game.
‍♀️-JUST LIKE YOUR FATHER!! Who else is a stud?

Tell me below.",2018-12-15 00:03:42,profekyle,-,Image,0,"Hey profe, tu eres todo un ""stud"" jajaja es broma!",667,88,0,0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1924350460183245893,"Querías más de mi madre entonces aquí está. 
Not 100% sure about Latino men, but Canadian men are not big fans of showing their feelings. My Mom always complains about this, but what can I do? I have ice in my veins. ☃️❄ It's a good thing I have a sister who can talk to my Mom about feelings.

What are some different ways that we can feel according to my Mom?",2018-11-30 23:34:31,profekyle,-,Video,feed,¡Hermosa tu mamá!,490,38,0,2,59.24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1937416857659058633,"Un error común entre hispanohablantes occure con ESTAR DE ACUERDO. Muchos lo traducen como TO BE AGREE.

La realidad es que la traducción de ESTAR DE ACUERDO es TO AGREE. No necesitas el verbo ESTAR como en español.

Ejemplo:
-Do you agree that Profe Kyle is a sexist pig?
-No, I don't agree. I think he is a pretty cool guy.
-I don't agree with you.
-Well, I don't agree that you don't agree.
-How about we agree to disagree.
-I agree.

Questions?",2018-12-19 00:08:28,profekyle,-,Image,0,You make a big trabalenguas here,511,34,0,0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1916390031650367559,"CHOCAR tiene dos traducciones en inglés CRASH y BUMP. CRASH es violento. BUMP es suave.

Ejemplos:
-I bumped into the back of a guy's car today. I only left a small dent but the insurance going to make me pay him $1000.
‍♂️-You think that's bad? I was driving drunk back home last Saturday and crashed into two cows. I don't know what happened to the cows. I fled the scene.
‍♂️-You are such an idiot. I understand why your wife left you now. 
Questions?",2018-11-19 23:56:02,profekyle,-,Video,feed,"Como cuando mi vecina usualmente  está estacionando su carro y le da un bump por detrás al mío, empujándolo levemente pero sin causarle daño alguno.  aunque se sufre al ver eso.",863,40,0,0,55.733,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1917715967469659514,"‍♂️‍♀️No se confunde la pronunciación de -UR -ER e -IR con español. En español se pronuncian distinto, pero en inglés se pronunciación iguales y diferente de español.

Explico más en el video.

Questions?

Sigue a @profekyle para más videos.",2018-11-21 19:52:52,profekyle,-,Video,feed,Jajajaj se trata de imitar a un ogro enfadado en su cueva. Tan delicado. Me encanta el inglés ❤️,927,74,0,0,48.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1923643092592618129,"Tengo muchos estudiantes que me siguen. De mi experiencia les gusta traducir BUENA NOTA como GOOD NOTE.

La realidad es que si hablas de alguna nota de algún tarea o examen, quieres decir GRADE.

Ejemplo: -What grade did you get on the test?
-Well, I don't want to brag, but I got an A+. What about you?
-I definitely can't brag. I got a D. It looks like working at McDonald's is in my future.

Questions?",2018-11-30 00:02:28,profekyle,-,Image,0,@maripaoch,592,27,0,0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1918524479745488729,"‍‍ CONTADOR y COUNTER son amigos falsos. Si eres un contador, tu profesión se llama ACCOUNTANT en inglés. COUNTER es algo que cuenta o ENCIMERA/MOSTRADOR.

Ejemplo:
-Hey, honey! How was the meeting with the accountant?
‍♂️-Excellent! We're broke. We have no money.
‍♀️-Wow! Amazing! Well, there are the divorce papers on the kitchen counter. If you could sign them so  that I can move to my parent's place, that would be fantastic. 
Questions?

Sigue a @profekyle para más publicaciones así.",2018-11-22 22:32:41,profekyle,-,Image,0,We have no money or we don't have money. ? What is the correct way ?,485,22,0,0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1922913501926303915,"TIP DE PRONUNCIACIÓN: GU en inglés no se pronuncia igual como en español. Se pronuncia como una G fuerte normal. No pronuncies la U.

No puedo escribir mucho porque es pronunciación. Vea el video.

Palabras con GU: guess, guardian, guard, league

Questions",2018-11-29 00:09:43,profekyle,-,Video,feed,Guapo hermosoooo,546,19,0,0,59.133,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1917087862031902422,"‍‍‍‍‍‍Cuando muchos hispanohablantes traducen PARIENTE al inglés, asumen que PARENT es la palabra correcta. De hecho PARENT es PADRE/MADRE y PARIENTE es RELATIVE en inglés.

Ejemplo:
‍♂️-Do you have any parents?
‍♀️-No.
‍♂️-Do you have any relatives?
‍♀️-No.
‍♂️-Do you any type of family?
-No. I am a child of the darkness. 
Questions?",2018-11-20 22:58:23,profekyle,-,Image,0,Iron relative= fierro pariente,636,28,0,0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1914145508147128736,"No sé que puedo decir sobre eso además de que es un dicho. Un regalo para los intermedios y avanzados.

Ejemplo: ‍♀️-How much money money did we make this month?
‍♂️-$200
-Oh no, that's not enough to make ends meet. We won't be able to afford rent or groceries.
‍♂️-I guess I will have to start modeling to make money.
‍♀️-Honey, you aren't pretty enough for that. 
Questions?",2018-11-16 21:32:27,profekyle,-,Image,0,"@profekyle en que momentos se usa within, further, sortly y might? Por favor tengo esas dudas!. Gracias",868,26,0,0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1912623745366109708,"Aprendí ayer que HESITACIÓN no es bien usado para decir HESITATION en el español. Más común es VACILACIÓN o INDECISIÓN. 
Creo que es algo que deberías saber porque probablamente piensas que puedes decir VACILATION o INDECISION en el inglés porque se ven cognados. Pero no. Usamos HESITATION para VACILACIÓN e INDECISIÓN en el inglés. 
Ejemplo:
-So, did the gringo eat the world's hottest chili pepper from México?
-Yeah, he did it without hesitation. Then he ran to the fridge and started drinking milk. He was crying for 2 hours.

Questions?",2018-11-14 19:08:59,profekyle,-,Image,0,@yiset_naizir,560,40,0,0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1919265404352260949,"La Diferencia entre HAVE NOT y DON'T HAVE.

HAVE NOT significa que HAVE es haber y es el negativo del perfecto. Ejemplo: I have not been to Argentina./No he ido a Argentina.

DON'T HAVE significa que HAVE es TENER. Ejemplo: I don't have a pencil./No tengo un lápiz.

Questions?",2018-11-23 23:08:46,profekyle,-,Video,feed,Oooh,929,53,0,0,60.033,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1911851422460623802,"Practice your listening with my Mother's sweet, English voice.

Snow=nieve
Out of breath=sin aliento
Mitts/mittens=mitones
Hay=heno

Why was my Mom out of breath?",2018-11-13 17:38:33,profekyle,-,Video,feed,Tu mamá es súper joven,496,18,0,0,47.833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1922092019476754275,"Sí, desafortunadamente, no usamos DEMAND cuando estamos demandando a alguien por alguna razón. Eso en inglés es SUE y los gringos son famosos por SUE mucho. 
Ejemplo:
‍♂️-Why are you suing the restaurant?
-Because the spicy sauce was too spicy. The emotional damage it has caused me must be compensated for with money.
-True. You are a pussy. 
Questions?",2018-11-27 20:40:45,profekyle,-,Image,0,Si,698,36,0,0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1913477165677284977,"Una pareja mínimas SAYS y SEES.

SAYS tiene la E CORTA de inglés.

SEES tiene la E LARGA de inglés.

Recuerda que ambos tienen sonido de Z al final.

Questions?",2018-11-15 23:27:42,profekyle,-,Video,feed,Sees para que se usa teacher?,552,33,0,0,54.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1903276346333669727,"My students have a lot of reasons for taking group classes with me. One main benefit that Dinorah points out is that when you study English with me, classes can be done anywhere (thankfully no one has taken a class while in the bathroom). November classes start next week. If you are a pre-intermediate or intermediate interested in knowing more about my online group classes, you can visit profekyle.com/es . 
One last test class will be held on Sunday, 5pm MST (November 4). Reserve a spot at profekyle.com/es/lessons",2018-11-01 21:53:52,profekyle,-,Video,feed,"este vídeo me parece un poco cómico y no lo digo por, burlarme de las personas que aparecen en el, voy al tema de como ellos dicen (yeah, yeah ) SI, SI creo que en Colombia solo estamos muy callados escuchando todo lo que alguien nos comenta, no solo el profe Kyle, o los (gringos), donde estoy ahora es lo mismo, no tengo mucho conocimiento del idioma Alemán, pero es divertido para mi escuchar como hablan y yo tracto de escuchar para educar mi oído, la otra persona esta diciendo (ja,ja )S,SII mientras la otra habla y habla. tal vez debe ser, por que el ingles es de origen germánico. similitudes  es divertido aprender",87,4,0,0,47.166,aprendeinglésenlinea,aprendeidiomas,aprendeinglés,testimonio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1903947931696669198,"☺☺ ¿Qué dices cuando no recuerdas algo que deberías haber recordado?

Algo en inglés que decimos es DRAW A BLANK.

Ejemplo:
-Do you know Becky's phone number?
‍♂️-Oh yeah, it's 556 734...
-And...?
‍♂️-I can't remember. I'm drawing a blank.

Questions?",2018-11-02 19:51:42,profekyle,-,Image,0,@leomarespina,940,11,0,0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1905375877248976125,"✍✍ Si eres pre-intermedio o intermedio que quiere mejorar listening, speaking, pronunciación y vocabulario, hay una clase de prueba esta tarde.

En la clase te muestro lo que hago en mis clases grupales.

Perfecto para alguien que quiere uno de los últimos 5 cupos en las clases grupales de noviembre pero quiere un poco más información primero.  Reserva cupo en profekyle.com/es/lessons",2018-11-04 19:08:46,profekyle,-,Image,0,"Hola Prof. disculpe la hora, pero quería saber si habrá chance en otras clases los próximos días?",107,11,0,0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1906848103665536465,"Algo para los intermedios y avanzados que siempre quejan que doy demasiado atención a los principiantes.

Ejemplo:
 Rolando was a poor student. He couldn't buy a new desk. So he made himself a makeshift desk out of milk crates.  Questions?",2018-11-06 19:53:49,profekyle,-,Image,0,@profekyle thank you teacher,987,43,0,0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
