id,caption,timestamp,type,productType,firstComment,likesCount,commentsCount,videoPlayCount,videoViewCount,videoDuration,tokens,Sentiment_Score
2185224528087918040,"INTERESANTE se ve tan parecido a INTERESTING que piensas que se pronuncian igual. ¡No!

El inglés es un idioma diferente. 
Con INTERESTING nos comemos la primera E y el énfasis está en la primera sílaba.

Questions?",2019-11-25 21:59:01,Video,feed,,533,6,0,4150,59.766,"['INTERESANTE', 've', 'tan', 'parecido', 'INTERESTING', 'piensas', 'pronuncian', 'igual', '.', '¡', 'No', '!', 'El', 'inglés', 'idioma', 'diferente', '.', 'Con', 'INTERESTING', 'comemos', 'primera', 'E', 'énfasis', 'primera', 'sílaba', '.', 'Questions', '?']",0.5625
2186711809344677367,"**VOTA** ¿Quieres ser parte del proyecto de Profe Kyle?

Perfecto. Puedes votar para tu logo favorito. ¿Cuál es el logo que te hace pensar que Profe Kyle te llevará a la fluidez? ¿1,2,3,4,5, o 6?

Si tienes otros opiniones extras, no dudes en escribirlos.",2019-11-27 23:13:02,Sidecar,0,3,392,582,0,0,0.0,"['*', '*', 'VOTA', '*', '*', '¿', 'Quieres', 'ser', 'parte', 'proyecto', 'Profe', 'Kyle', '?', 'Perfecto', '.', 'Puedes', 'votar', 'logo', 'favorito', '.', '¿', 'Cuál', 'logo', 'hace', 'pensar', 'Profe', 'Kyle', 'llevará', 'fluidez', '?', '¿', '1,2', ',', '3,4', ',', '5', ',', '6', '?', 'Si', 'opiniones', 'extras', ',', 'dudes', 'escribirlos', '.']",0.0
2167115021142997981,"Do you like to party?

Pues, si sí, espero que puedas pronunciar la palabra bien o los gringos no van a saber tus gustos.

La AR se pronuncia como eres un pirata.

La T se pronuncia como es una D porque está entre dos sonidos de vocales.

Todo fácil ahora, ¿no?",2019-10-31 22:18:42,Video,feed,Jajajajaja,514,29,0,0,59.533,"['Do', 'you', 'like', 'to', 'party', '?', 'Pues', ',', 'si', ',', 'espero', 'puedas', 'pronunciar', 'palabra', 'bien', 'gringos', 'van', 'saber', 'gustos', '.', 'La', 'AR', 'pronuncia', 'pirata', '.', 'La', 'T', 'pronuncia', 'D', 'dos', 'sonidos', 'vocales', '.', 'Todo', 'fácil', 'ahora', ',', '¿', '?']",0.0
2176558080951952429,"¿Ves mucho IGHT en palabras de inglés?

Casi siempre se pronuncia como AIT. Sí la GH son mudas.

Ejemplos con flight, mighty, right, sight.

Questions?",2019-11-13 23:00:14,Video,feed,,539,25,0,3981,60.0,"['¿', 'Ves', 'IGHT', 'palabras', 'inglés', '?', 'Casi', 'siempre', 'pronuncia', 'AIT', '.', 'Sí', 'GH', 'mudas', '.', 'Ejemplos', 'flight', ',', 'mighty', ',', 'right', ',', 'sight', '.', 'Questions', '?']",0.34285714285714286
2172927324367167985,"‍♂️‍♀️¿No te gusta ir a reuniones, clases, cenas?

Probablamente YOU SKIP THEM.

Ejemplo:
-Did you go to class today?
-No, I skipped it. -You did too? Shoot. How are we going to know what happened during class?
-Let's act nice to the nerdy kid and he'll probably give us his notes.

Questions?",2019-11-08 22:45:54,Video,feed,@nayelicarla ya no más,438,8,0,0,5.033,"['\u200d', '♂', '️\u200d♀', '️', '¿', 'No', 'gusta', 'ir', 'reuniones', ',', 'clases', ',', 'cenas', '?', 'Probablamente', 'YOU', 'SKIP', 'THEM', '.', 'Ejemplo', ':', '-', 'Did', 'you', 'go', 'to', 'class', 'today', '?', '-', 'No', ',', 'I', 'skipped', 'it', '.', '-', 'You', 'did', 'too', '?', 'Shoot', '.', 'How', 'are', 'we', 'going', 'to', 'know', 'what', 'happened', 'during', 'class', '?', '-', ""Let's"", 'act', 'nice', 'to', 'the', 'nerdy', 'kid', 'and', ""he'll"", 'probably', 'give', 'us', 'his', 'notes', '.', 'Questions', '?']",0.6
2170757845729713754,"¿Cuál es la diferencia entre THIS and THESE?

THIS tiene una i corta y al final una S.

THESE tiene una e larga y al final el sonido de Z.

Questions?",2019-11-05 22:58:01,Video,feed,@yamilewafaa,705,32,0,0,60.033,"['¿', 'Cuál', 'diferencia', 'THIS', 'and', 'THESE', '?', 'THIS', 'i', 'corta', 'final', 'S', '.', 'THESE', 'larga', 'final', 'sonido', 'Z', '.', 'Questions', '?']",0.0
2162746605846266627,"Hay muchas palabras que terminan con -OUS en inglés. Es equivalente a la -OSO de español.

Muchos estudiantes pronuncian esta terminación como -OS, cuando en realidad se pronuncia como -IS.

Practica con FAMOUS y MYSTERIOUS. 
Questions?",2019-10-25 21:40:47,Video,feed,"""A woman's heart can be so mysterious""?",688,42,0,0,60.0,"['Hay', 'muchas', 'palabras', 'terminan', '-', 'OUS', 'inglés', '.', 'Es', 'equivalente', '-', 'OSO', 'español', '.', 'Muchos', 'estudiantes', 'pronuncian', 'terminación', '-', 'OS', ',', 'realidad', 'pronuncia', '-', 'IS', '.', 'Practica', 'FAMOUS', 'MYSTERIOUS', '.', 'Questions', '?']",0.25
2175077522191272502,"No hay muchas reglas fijas de pronunciación, pero una general es que una AI en inglés se pronunciará como la EY de español.

Confuso para hispanohablantes porque una AI se pronuncia como AI en el español.

Ejemplos con wait y bait.

Excepción con said.

Questions?",2019-11-11 21:58:43,Video,feed,ayayaiii profe! Es usted muy gracioso!,376,31,0,0,58.8,"['No', 'muchas', 'reglas', 'fijas', 'pronunciación', ',', 'general', 'AI', 'inglés', 'pronunciará', 'EY', 'español', '.', 'Confuso', 'hispanohablantes', 'AI', 'pronuncia', 'AI', 'español', '.', 'Ejemplos', 'wait', 'bait', '.', 'Excepción', 'said', '.', 'Questions', '?']",0.05000000000000002
2170084061142689468,"¿Sacas buenas notas en todos tus examenes?

Probablamente estás ACING muchos examenes.

Sí, es un verbo.

Ejemplo:
‍♀️-How was your day?
‍♂️-Pretty good. I had my English test today.
‍♀️-How did you do?
-I aced it.
-You didn't get any wrong answers?
-Nope. I'm an English pro.

Questions?",2019-11-05 00:36:53,Video,feed,Like cs:go nice profe kyle,889,13,0,0,5.033,"['¿', 'Sacas', 'buenas', 'notas', 'examenes', '?', 'Probablamente', 'ACING', 'examenes', '.', 'Sí', ',', 'verbo', '.', 'Ejemplo', ':', '\u200d', '♀', '️-How', 'was', 'your', 'day', '?', '\u200d', '♂', '️-Pretty', 'good', '.', 'I', 'had', 'my', 'English', 'test', 'today', '.', '\u200d', '♀', '️-How', 'did', 'you', 'do', '?', '-', 'I', 'aced', 'it', '.', '-', 'You', ""didn't"", 'get', 'any', 'wrong', 'answers', '?', '-', 'Nope', '.', ""I'm"", 'an', 'English', 'pro', '.', 'Questions', '?']",0.04999999999999999
2172210097426892547,"¿Cómo cantar feliz cumpleaños en inglés?

Happy birthday to you ×2
Happy birthday dear Gringo
Happy birthday to you

Super sencillo, ¿no?",2019-11-07 23:02:15,Video,feed,Happy birthday profe!!!!,638,72,0,5600,59.566,"['¿', 'Cómo', 'cantar', 'feliz', 'cumpleaños', 'inglés', '?', 'Happy', 'birthday', 'to', 'you', '×', '2', 'Happy', 'birthday', 'dear', 'Gringo', 'Happy', 'birthday', 'to', 'you', 'Super', 'sencillo', ',', '¿', '?']",0.6833333333333335
2175948255348063522,"‍♂️‍♂️Amigos son muy importante para la gente latina. Si quieres decir que te gusta pasar tiempo con tus amigos, vas a decir que YOU LIKE TO HANG OUT WITH YOUR FRIENDS.

Ejemplo:
‍♀️-Where are you going, young man?
-Just going to hang out with some friends.
‍♀️-Did you finish your math homework?
-I'll do it when I get home.
‍♀️-You can do it right now
-But mommmm...
-Look, you can tell your loser friends that they will have to smoke weed without you while you finish your homework.
-I don't smoke weed...
-Really? Your clothes smell like skunk just because?
-I'll go do my homeowork now.

Questions?",2019-11-13 02:47:52,Video,feed,Me encantaaa eres muy creativo para enseñar,605,12,0,0,5.033,"['\u200d', '♂', '️\u200d♂', '️Amigos', 'importante', 'gente', 'latina', '.', 'Si', 'quieres', 'decir', 'gusta', 'pasar', 'tiempo', 'amigos', ',', 'vas', 'decir', 'YOU', 'LIKE', 'TO', 'HANG', 'OUT', 'WITH', 'YOUR', 'FRIENDS', '.', 'Ejemplo', ':', '\u200d', '♀', '️-Where', 'are', 'you', 'going', ',', 'young', 'man', '?', '-', 'Just', 'going', 'to', 'hang', 'out', 'with', 'some', 'friends', '.', '\u200d', '♀', '️-Did', 'you', 'finish', 'your', 'math', 'homework', '?', '-', ""I'll"", 'do', 'it', 'when', 'I', 'get', 'home', '.', '\u200d', '♀', '️-You', 'can', 'do', 'it', 'right', 'now', '-', 'But', 'mommmm', '...', '-', 'Look', ',', 'you', 'can', 'tell', 'your', 'loser', 'friends', 'that', 'they', 'will', 'have', 'to', 'smoke', 'weed', 'without', 'you', 'while', 'you', 'finish', 'your', 'homework', '.', '-', 'I', ""don't"", 'smoke', 'weed', '...', '-', 'Really', '?', 'Your', 'clothes', 'smell', 'like', 'skunk', 'just', 'because', '?', '-', ""I'll"", 'go', 'do', 'my', 'homeowork', 'now', '.', 'Questions', '?']",0.1952380952380952
2171546246696126760,"¿Estudias mucho?

Significa que YOU HIT THE BOOKS A LOT.

Ejemplo:
-You know we have a test tomorrow, right?
-We do? Shit!
-Yeah, it's worth 50% of our grade.
-Really?
-Yeah, you should hit the books.
-Hey, wait a minute. It's the first day of classes... there's no test tomorrow. Do you think I'm stupid?
-Maybe a little. Another reason to hit the books early.

Questions?",2019-11-07 01:01:51,Video,feed,"Porque en el you know we have a test tomorrow, right no usas el Do al inicio?? Y porque el right al final?",733,11,0,0,5.033,"['¿', 'Estudias', '?', 'Significa', 'YOU', 'HIT', 'THE', 'BOOKS', 'A', 'LOT', '.', 'Ejemplo', ':', '-', 'You', 'know', 'we', 'have', 'test', 'tomorrow', ',', 'right', '?', '-', 'We', 'do', '?', 'Shit', '!', '-', 'Yeah', ',', ""it's"", 'worth', '50', '%', 'of', 'our', 'grade', '.', '-', 'Really', '?', '-', 'Yeah', ',', 'you', 'should', 'hit', 'the', 'books', '.', '-', 'Hey', ',', 'wait', 'minute', '.', ""It's"", 'the', 'first', 'day', 'of', 'classes', '...', ""there's"", 'test', 'tomorrow', '.', 'Do', 'you', 'think', ""I'm"", 'stupid', '?', '-', 'Maybe', 'little', '.', 'Another', 'reason', 'to', 'hit', 'the', 'books', 'early', '.', 'Questions', '?']",-0.012723214285714279
2165582559665666568,"‍♂️‍♀️¿Fuiste a profekyle.com/es? ✍✍¿Hiciste la evaluación y tienes un nivel pre-intermedio o intermedio? ¿Leíste sobre mis clases grupales y viste los precios y el horario en el sitio? ¿Todo te pareció perfecto? ¿Quieres un cupo?

Tienes suerte. Tengo unos cupos para ambas clases. Comenzarán el 5 de noviembre.

Si tienes interés y quieres conseguir un cupo antes de que se agoten, mándame un mensaje.

Y recuerda, si el horario no te conviene o no tienes el dinero para las clases, pero quieres aprender lo que aprenden los estudiantes de las clases grupales, puedes suscribirte para las historias semanales. Más económico y puedes aprender cuando quieras.

Info sobre todo en profekyle.com/es cuando das clic en B1 o B2. ¡Nos vemos en las clases!",2019-10-29 19:33:00,Sidecar,0,Todavía,179,5,0,0,0.0,"['\u200d', '♂', '️\u200d♀', '️', '¿', 'Fuiste', 'profekyle.com/es', '?', '✍', '✍', '¿', 'Hiciste', 'evaluación', 'nivel', 'pre-intermedio', 'intermedio', '?', '¿', 'Leíste', 'clases', 'grupales', 'viste', 'precios', 'horario', 'sitio', '?', '¿', 'Todo', 'pareció', 'perfecto', '?', '¿', 'Quieres', 'cupo', '?', 'Tienes', 'suerte', '.', 'Tengo', 'cupos', 'ambas', 'clases', '.', 'Comenzarán', '5', 'noviembre', '.', 'Si', 'interés', 'quieres', 'conseguir', 'cupo', 'agoten', ',', 'mándame', 'mensaje', '.', 'Y', 'recuerda', ',', 'si', 'horario', 'conviene', 'dinero', 'clases', ',', 'quieres', 'aprender', 'aprenden', 'estudiantes', 'clases', 'grupales', ',', 'puedes', 'suscribirte', 'historias', 'semanales', '.', 'Más', 'económico', 'puedes', 'aprender', 'quieras', '.', 'Info', 'profekyle.com/es', 'das', 'clic', 'B1', 'B2', '.', '¡', 'Nos', 'vemos', 'clases', '!']",0.0
2157593762411711187,"Muchos hispanhablantes traducen EN ESTE MOMENTO como IN THIS MOMENT.

Esa traducción no es mala, pero no es natural para nosotros. Usamos más RIGHT NOW.

Si das un discurso dramático a un público de 1,000 personas, supongo que puedes usar IN THIS MOMENT o AT THIS TIME.

Pero en conversaciones normales, usa RIGHT NOW.

Ejemplo:
-What are you doing right now?
-Right now? I'm thinking about going over to see you.
-Then maybe you should come over right now.
-Well, I was just thinking about it. I still haven't made my mind up.

Questions?",2019-10-18 19:00:46,Video,feed,XD,471,4,0,3550,5.033,"['Muchos', 'hispanhablantes', 'traducen', 'EN', 'ESTE', 'MOMENTO', 'IN', 'THIS', 'MOMENT', '.', 'Esa', 'traducción', 'mala', ',', 'natural', '.', 'Usamos', 'RIGHT', 'NOW', '.', 'Si', 'das', 'discurso', 'dramático', 'público', '1,000', 'personas', ',', 'supongo', 'puedes', 'usar', 'IN', 'THIS', 'MOMENT', 'AT', 'THIS', 'TIME', '.', 'Pero', 'conversaciones', 'normales', ',', 'usa', 'RIGHT', 'NOW', '.', 'Ejemplo', ':', '-', 'What', 'are', 'you', 'doing', 'right', 'now', '?', '-', 'Right', 'now', '?', ""I'm"", 'thinking', 'about', 'going', 'over', 'to', 'see', 'you', '.', '-', 'Then', 'maybe', 'you', 'should', 'come', 'over', 'right', 'now', '.', '-', 'Well', ',', 'I', 'was', 'just', 'thinking', 'about', 'it', '.', 'I', 'still', ""haven't"", 'made', 'my', 'mind', 'up', '.', 'Questions', '?']",0.25476190476190474
2160553263254839666,"✍✍En inglés, tenemos ciertos plurales irregulares. Un grupo son los sustantivos que terminan en -F o -FE. Normalmente quitarán la F y reemplazarla con una V o VES en el plural.

No es una regla fija, más una regla general. Hay excepciones como ROOF/ROOFS y PROOF/PROOFS.

Algo bueno para repasar.

Questions?",2019-10-22 21:00:58,Video,feed,,1231,15,0,0,25.0,"['✍', '✍', 'En', 'inglés', ',', 'ciertos', 'plurales', 'irregulares', '.', 'Un', 'grupo', 'sustantivos', 'terminan', '-', 'F', '-', 'FE', '.', 'Normalmente', 'quitarán', 'F', 'reemplazarla', 'V', 'VES', 'plural', '.', 'No', 'regla', 'fija', ',', 'regla', 'general', '.', 'Hay', 'excepciones', 'ROOF', '/', 'ROOFS', 'PROOF', '/', 'PROOFS', '.', 'Algo', 'bueno', 'repasar', '.', 'Questions', '?']",0.05000000000000002
2161351174302021919,"¿Eres un asesino? Espero que no. En caso de que necesitas decir esa palabra, te lo muestro.

Todas las vocales son las rrrrrrr de inglès. Cuidado con esta rrrr, la punta de la lengua no hace nada. Relájala. El inglés no es el español.

Énfasis en la primera sílaba, y pronuncia la rrrr. Así tan fácil.

Y sí, estoy en Argentina si no lo sabes. Mendoza ahora. Intento ir a Lima pronto, pero todo depende de la situación en Santiago. Ya sabes.

Questions?",2019-10-23 23:26:57,Video,feed,esa palabra es tan dificil para mi :(,474,21,0,0,60.0,"['¿', 'Eres', 'asesino', '?', 'Espero', '.', 'En', 'caso', 'necesitas', 'decir', 'palabra', ',', 'muestro', '.', 'Todas', 'vocales', 'rrrrrrr', 'inglès', '.', 'Cuidado', 'rrrr', ',', 'punta', 'lengua', 'hace', '.', 'Relájala', '.', 'El', 'inglés', 'español', '.', 'Énfasis', 'primera', 'sílaba', ',', 'pronuncia', 'rrrr', '.', 'Así', 'tan', 'fácil', '.', 'Y', ',', 'Argentina', 'si', 'sabes', '.', 'Mendoza', 'ahora', '.', 'Intento', 'ir', 'Lima', 'pronto', ',', 'depende', 'situación', 'Santiago', '.', 'Ya', 'sabes', '.', 'Questions', '?']",0.0
2156287688408653882,"He notado que muchos hispanohablantes no saben decir LOS DOS en inglés. Dicen cosas como THE TWO.

En inglés se traduce como BOTH. Si quieres usar un pronombre después, usa un pronombre de objeto:
-both of them
-both of us
-both of you guys

Ejemplo:
‍-Suzie, can you tell me which of the girls stole your doll?
-Both of them did.
‍-Now girls... why would you do that?
-She thinks she's better than both of us. -Well, that's cause I am.
‍-Suzie! A little more humility.
-Sorry... I mean... they are such big meanies.

Questions?",2019-10-16 23:45:49,Video,feed,@cris_ricosoto,635,17,0,1,5.033,"['He', 'notado', 'hispanohablantes', 'saben', 'decir', 'LOS', 'DOS', 'inglés', '.', 'Dicen', 'cosas', 'THE', 'TWO', '.', 'En', 'inglés', 'traduce', 'BOTH', '.', 'Si', 'quieres', 'usar', 'pronombre', 'después', ',', 'usa', 'pronombre', 'objeto', ':', '-', 'both', 'of', 'them', '-', 'both', 'of', 'us', '-', 'both', 'of', 'you', 'guys', 'Ejemplo', ':', '\u200d-Suzie', ',', 'can', 'you', 'tell', 'which', 'of', 'the', 'girls', 'stole', 'your', 'doll', '?', '-', 'Both', 'of', 'them', 'did', '.', '\u200d-Now', 'girls', '...', 'why', 'would', 'you', 'do', 'that', '?', '-', 'She', 'thinks', ""she's"", 'better', 'than', 'both', 'of', 'us', '.', '-', 'Well', ',', ""that's"", 'cause', 'I', 'am', '.', '\u200d-Suzie', '!', 'A', 'little', 'more', 'humility', '.', '-', 'Sorry', '...', 'I', 'mean', '...', 'they', 'are', 'such', 'big', 'meanies', '.', 'Questions', '?']",0.017857142857142856
2159851369842783404,"¿Cómo se pronuncia GORGEOUS?

Con una GOOOOR primero.

Segundo, la segunda G se pronuncia como una Y venezolana/peruana/ecuatoriana/colombiana fuerte.

Y esa EOUS al final se pronuncia con una 'i' corta y una S (nada más que eso). Questions?",2019-10-21 21:46:55,Video,feed,♥️‍♀️,577,22,0,0,67.9,"['¿', 'Cómo', 'pronuncia', 'GORGEOUS', '?', 'Con', 'GOOOOR', 'primero', '.', 'Segundo', ',', 'segunda', 'G', 'pronuncia', 'Y', 'venezolana', '/', 'peruana', '/', 'ecuatoriana', '/', 'colombiana', 'fuerte', '.', 'Y', 'EOUS', 'final', 'pronuncia', ""'"", 'i', ""'"", 'corta', 'S', '(', ')', '.', 'Questions', '?']",0.35
2155443937637414701,"JEWELRY se parece de pronunciar, pero no lo es en realidad.

Primero necesitas decir JIU. Esa J se pronuncia como un paisa dice la LL en MEDELLÍN.

Cómete la segunda E.

La L es una L oscura.

RY se pronuncia como se escribe (R de inglés, no de español). Questions?",2019-10-15 19:50:11,Video,feed,Amazing!! Me encantó su forma de explicar!! Siempre ha sido una palabra muy difícil para mí,964,57,0,1,58.166,"['JEWELRY', 'parece', 'pronunciar', ',', 'realidad', '.', 'Primero', 'necesitas', 'decir', 'JIU', '.', 'Esa', 'J', 'pronuncia', 'paisa', 'dice', 'LL', 'MEDELLÍN', '.', 'Cómete', 'segunda', 'E', '.', 'La', 'L', 'L', 'oscura', '.', 'RY', 'pronuncia', 'escribe', '(', 'R', 'inglés', ',', 'español', ')', '.', 'Questions', '?']",0.0
2149789879614525595,"¿Algo es una molestia? Pues, eso significa que es una PAIN IN THE BUTT (dolor en la cola). También puedes usar NECK o ASS en vez de BUTT.

Ejemplo:
-Jorge, why don't you pay attention to me?
-Because you aren't the only person I pay attention to.
-But you never pay attention to me.
-That's because always ask the same questions.
-What question?
-If I will marry you.
-So will you marry me?
-You are a pain in the neck.
-You see, we are meant to be together. 
Questions?",2019-10-08 00:35:49,Video,feed,,639,10,0,7080,5.033,"['¿', 'Algo', 'molestia', '?', 'Pues', ',', 'significa', 'PAIN', 'IN', 'THE', 'BUTT', '(', 'dolor', 'cola', ')', '.', 'También', 'puedes', 'usar', 'NECK', 'ASS', 'vez', 'BUTT', '.', 'Ejemplo', ':', '-', 'Jorge', ',', 'why', ""don't"", 'you', 'pay', 'attention', 'to', '?', '-', 'Because', 'you', ""aren't"", 'the', 'only', 'person', 'I', 'pay', 'attention', 'to', '.', '-', 'But', 'you', 'never', 'pay', 'attention', 'to', '.', '-', ""That's"", 'because', 'always', 'ask', 'the', 'same', 'questions', '.', '-', 'What', 'question', '?', '-', 'If', 'I', 'will', 'marry', 'you', '.', '-', 'So', 'will', 'you', 'marry', '?', '-', 'You', 'are', 'pain', 'in', 'the', 'neck', '.', '-', 'You', 'see', ',', 'we', 'are', 'meant', 'to', 'be', 'together', '.', 'Questions', '?']",0.0
2150394531603162500,"¿Cómo pronunciar UNCOMFORTABLE?

La primera y segunda U son u cortas (no existe en el español). FORTA se pronuncia como FTRU (U como una schwa). BLE se pronucia con la L oscura al final.

Sí, es una palabra rara para pronunciar con muchos sonidos que no existen en el español.

Si quieres aprender más sobre estos sonidos, aprende más sobre mis cursos y historias en mi sitio oficial, profekyle.com/es

Questions?",2019-10-08 20:39:14,Video,feed,,1066,52,0,1,58.9,"['¿', 'Cómo', 'pronunciar', 'UNCOMFORTABLE', '?', 'La', 'primera', 'segunda', 'U', 'u', 'cortas', '(', 'existe', 'español', ')', '.', 'FORTA', 'pronuncia', 'FTRU', '(', 'U', 'schwa', ')', '.', 'BLE', 'pronucia', 'L', 'oscura', 'final', '.', 'Sí', ',', 'palabra', 'rara', 'pronunciar', 'sonidos', 'existen', 'español', '.', 'Si', 'quieres', 'aprender', 'sonidos', ',', 'aprende', 'cursos', 'historias', 'sitio', 'oficial', ',', 'profekyle.com/es', 'Questions', '?']",-0.25
2156972254505067894,"INFRASTRUCTURE... fácil de memorizar, difícil de pronunciar.

Primero, énfasis en la primera sílaba.

La siguiente A y U se pronuncia como dos U cortas de inglés.

La T se pronuncia como una CH de inglés.

La URE  es una rrrrrr de inglés.

IN-fru-stru-kcher

Questions?",2019-10-17 22:26:43,Video,feed,@vivecky,730,26,0,0,60.0,"['INFRASTRUCTURE', '...', 'fácil', 'memorizar', ',', 'difícil', 'pronunciar', '.', 'Primero', ',', 'énfasis', 'primera', 'sílaba', '.', 'La', 'siguiente', 'A', 'U', 'pronuncia', 'dos', 'U', 'cortas', 'inglés', '.', 'La', 'T', 'pronuncia', 'CH', 'inglés', '.', 'La', 'URE', 'rrrrrr', 'inglés', '.', 'IN-fru-stru-kcher', 'Questions', '?']",0.0
2152628457910510774,"¿No puedes manejar algo? You can't handle it. ¿No puedes soportar algo? You can't stand it.

Ejemplo:
-Alright, I want you to do 10 pushups to start the workout. Can you handle it?
-I can handle it.
-Ok, start. 1, 2... are you crying?
-I can't handle it.
-I can't stand crybabies. Push through the pain!

Questions?",2019-10-11 22:35:30,Sidecar,0,I love the example ✌,1163,16,0,0,0.0,"['¿', 'No', 'puedes', 'manejar', '?', 'You', ""can't"", 'handle', 'it', '.', '¿', 'No', 'puedes', 'soportar', '?', 'You', ""can't"", 'stand', 'it', '.', 'Ejemplo', ':', '-', 'Alright', ',', 'I', 'want', 'you', 'to', 'do', '10', 'pushups', 'to', 'start', 'the', 'workout', '.', 'Can', 'you', 'handle', 'it', '?', '-', 'I', 'can', 'handle', 'it', '.', '-', 'Ok', ',', 'start', '.', '1', ',', '2', '...', 'are', 'you', 'crying', '?', '-', 'I', ""can't"", 'handle', 'it', '.', '-', 'I', ""can't"", 'stand', 'crybabies', '.', 'Push', 'through', 'the', 'pain', '!', 'Questions', '?']",0.125
2147583015266450069,"La diferencia entre 15 y 50.

Fifteen se pronuncia con énfasis en la segunda sílaba y se pronuncia con una T

Fiftyy se pronuncia con énfasis en la primera sílaba y la T se pronuncia como una D.

Questions?",2019-10-04 23:32:30,Video,feed,You are the best :),781,40,0,6734,60.033,"['La', 'diferencia', '15', '50', '.', 'Fifteen', 'pronuncia', 'énfasis', 'segunda', 'sílaba', 'pronuncia', 'T', 'Fiftyy', 'pronuncia', 'énfasis', 'primera', 'sílaba', 'T', 'pronuncia', 'D', '.', 'Questions', '?']",0.0
2162081296711738450,"Algo común que dicen los gringos cuando quieren que alguien espere es HOLD UP o HOLD ON. Es una manera más coloquial decir WAIT.

Ejemplo:
-Let's go down this street and see if we can find something interesting.
-Hold on! Are you crazy? We're going to get robbed going down that street.
-No worries, I brought a grenade.
-Hold up, hold up! A grenade?
-Yeah... why are you so shocked?
-Where the hell did you get a grenade?
-Some guy on the street asked me if I wanted to buy a grenade. It was a good deal, so I bought it.
-I don't know if I'm more scared of this dark street or you.

Questions?",2019-10-24 23:36:41,Video,feed,Aquí en Honduras (y algunos países más)  el 'Hold On' se traduce como 'perame/perate' ❤️,675,12,0,1,5.033,"['Algo', 'común', 'dicen', 'gringos', 'quieren', 'alguien', 'espere', 'HOLD', 'UP', 'HOLD', 'ON', '.', 'Es', 'manera', 'coloquial', 'decir', 'WAIT', '.', 'Ejemplo', ':', '-', ""Let's"", 'go', 'down', 'this', 'street', 'and', 'see', 'if', 'we', 'can', 'find', 'something', 'interesting', '.', '-', 'Hold', 'on', '!', 'Are', 'you', 'crazy', '?', ""We're"", 'going', 'to', 'get', 'robbed', 'going', 'down', 'that', 'street', '.', '-', 'No', 'worries', ',', 'I', 'brought', 'grenade', '.', '-', 'Hold', 'up', ',', 'hold', 'up', '!', 'A', 'grenade', '?', '-', 'Yeah', '...', 'why', 'are', 'you', 'so', 'shocked', '?', '-', 'Where', 'the', 'hell', 'did', 'you', 'get', 'grenade', '?', '-', 'Some', 'guy', 'on', 'the', 'street', 'asked', 'if', 'I', 'wanted', 'to', 'buy', 'grenade', '.', 'It', 'was', 'good', 'deal', ',', 'so', 'I', 'bought', 'it', '.', '-', 'I', ""don't"", 'know', 'if', ""I'm"", 'more', 'scared', 'of', 'this', 'dark', 'street', 'or', 'you', '.', 'Questions', '?']",0.0031250000000000062
2177304717487800734,"¿Quieres un gringuismo divertido? Te doy uno de mis favoritos, HANKY PANKY.

Puede ser besar, tocar, sexo, etcétara. HANKY PANKY es cualquier actividad sexual que pasa entre dos personas.

Es un sustantivo.

Ejemplo:
-So, anyways, I told ny mom that I couldn't come over for supper because...what are you two doing in the back of my car?
-Nothing.
-There had better not be any hanky panky happening back there.
-Of course not.
-Cause the last time you two were back there, there was a sweat stain imprinted on the seat. I'm not cleaning up any more hanky panky messes.

Questions?",2019-11-14 23:42:59,Video,feed,@2israelltapia2,1052,59,0,0,5.033,"['¿', 'Quieres', 'gringuismo', 'divertido', '?', 'Te', 'doy', 'favoritos', ',', 'HANKY', 'PANKY', '.', 'Puede', 'ser', 'besar', ',', 'tocar', ',', 'sexo', ',', 'etcétara', '.', 'HANKY', 'PANKY', 'cualquier', 'actividad', 'sexual', 'pasa', 'dos', 'personas', '.', 'Es', 'sustantivo', '.', 'Ejemplo', ':', '-', 'So', ',', 'anyways', ',', 'I', 'told', 'ny', 'mom', 'that', 'I', ""couldn't"", 'come', 'over', 'for', 'supper', 'because', '...', 'what', 'are', 'you', 'two', 'doing', 'in', 'the', 'back', 'of', 'my', 'car', '?', '-', 'Nothing', '.', '-', 'There', 'had', 'better', 'not', 'be', 'any', 'hanky', 'panky', 'happening', 'back', 'there', '.', '-', 'Of', 'course', 'not', '.', '-', 'Cause', 'the', 'last', 'time', 'you', 'two', 'were', 'back', 'there', ',', 'there', 'was', 'sweat', 'stain', 'imprinted', 'on', 'the', 'seat', '.', ""I'm"", 'not', 'cleaning', 'up', 'any', 'more', 'hanky', 'panky', 'messes', '.', 'Questions', '?']",0.21428571428571427
